uuid,ord_in_thread,author,published,title,text,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type,Neutral
56c77ca93df34d1ac4cd240afad84a8dd41029a6,0,tokyowashi (noreply@blogger.com),2016-10-29T11:56:37.068+03:00,Trump Advocates the American People's Control Over U.S. Government,"

Mindblowing Reason Elites Fear Donald Trump   ",english,2016-10-29T11:56:37.068+03:00,abeldanger.net,US,,Trump Advocates the American People's Control Over U.S. Government,0,,0,1,0,0,0,bs,Negative
32b8a10c927682a608bd3b88147c357b8807eaeb,0,tokyowashi (noreply@blogger.com),2016-10-29T15:58:39.811+03:00,FBI Weiner Probe Reopens Hillary Clinton Investigation - Clinton Foundation Pay to Play for Israeli Pork Is Not Kosher - President Trump Will Make America Great Again #MAGA,"
EXCLUSIVE #Breaking FBI Reopens Investigation! ""Hillary Caught Selling Political Favors to Israel""?   
Victurus Libertas Published on Oct 28, 2016 

The FBI was investigating Anthony Weiner and Kim Dotcom when they found the Israeli pay to play emails on Weiner's computer. It's very serious. The FBI will be charging Hillary Clinton with planning to engage in pay to play after she had won the election. It's technically treason. Weiner was bragging that he had set up the Israeli deal. HRC was to get $100 million for the Clinton Foundation, for increasing Israeli aid by double! That's $38 billion more than today! Huma Abedin helped set the deal up. 


HILLARY GOT SCHLONGED! LOOK WHAT ANTHONY WEINER JUST SHOVED RIGHT BACK IN HER FACE鈥?  
REPORT: INVESTIGATION INTO ANTHONY WEINER LED FBI TO NEW PROBE OF CLINTON'S EMAILS   
Donald Trump Unloads on Hillary, Huma Abedin & Anthony Weiner   
""You're a Real Scumbag, Anthony""  


Related: 

Rothschild Globalist Cartel Owns Healthless Hillary Clinton   

Clinton Foundation's Huma Abedin Has Run ""Human Trafficking in Unpaid Interns""   

Billionaire Degenerate Jeffrey Epstein's Underage Sex Slave Scandal Taints Hillary and Jeb - Clinton鈥揃ush Pedophilia Coverup - Mossad Blackmail Influence Over Leading Politicians - Robert & Ghislaine Maxwell - Jane Doe 102 - Epstein's Sweetheart Deal: Celebrity Lawyers Alan Dershowitz, Kenneth Starr, Roy Black - ""Little St. James"": The Name of Jeffrey Epstein's ""Egg-Shaped Penis""?   

The Situation Is So Intense, It Involves the Entire US Government | FBI Insider   

*EXPLOSIVE* Q & A on the Clinton Foundation - FBI Insider on 4chan /pol/ : ""Ask Me Anything About the Clinton Case"" - George Soros Is the Kingpin - Follow the Rothschild Thread - Clinton Foundation Uses People as Currency - Jeffrey Epstein's Child Sex Trafficking Network - Bill & Hillary Clinton Get Paid in Money & Children - Hammer HRC's E-mails, Dig Into the CF: Post Everywhere You Can   ",english,2016-10-29T15:58:39.811+03:00,abeldanger.net,US,,FBI Weiner Probe Reopens Hillary Clinton Investigation - Clinton Foundation Pay to Play for Israeli Pork Is Not Kosher - President Trump Will Make America Great Again #MAGA,0,,1,1,0,0,0,bs,Negative
692d34b417af7a01051d4793c9acd201529078b2,0,theantediluvian,2016-10-27T02:54:46.091+03:00,"Congressmen Turned Radio Host, Joe Walsh, Recklessly Talks Muskets If Trump Loses","link This guy didn't even win re-election but he think's he's got a mandate of some sort to take up arms if the candidate he supports doesn't win in November? Link to Tweet : Wreckless, self-serving, self-aggrandizing, illiberal, undemocratic, moronic and contrary to the very rule of law his candidate purports to stand for when he's not ginning up cancerous fantasies among the froathy-mouthed sheep who fancy themselves as revolutionaries akin to the American colonists (muskets? lol. Okay Alex Jones). No Joe. You're just an asshole blathering about civil war if your pick of leader doesn't win the day. There's nothing laudable about that. Unbelievable how carelessly people like Walsh are yapping about something that could result in millions of dead people and the end to America as we know it. Make Trump President Or Else? "" edit on 2016-10-26 by theantediluvian because: (no reason given)",english,2016-10-27T02:54:46.091+03:00,abovetopsecret.com,US,18533,"Congressmen Turned Radio Host, Joe Walsh, Recklessly Talks Muskets If Trump Loses",0,http://files.abovetopsecret.com/images/ats15.jpg,0,1,0,0,0,bs,Negative
ef71041f2a66c89960f3181f02c72ce4593b594b,0,Kali74,2016-10-27T02:54:49.093+03:00,Gov. Bill Weld Encourges Supporters to Stop Trump,"Gov. Bill Weld Encourges Supporters to Stop Trump page: 1 Statement by Gov. Bill Weld This is basically a backwards endorsement of Hillary. 鈥淎gainst that backdrop, I would like to address myself to all those in the electorate who remain torn between two so-called major party candidates whom they cannot enthusiastically support. I鈥檓 speaking particularly to those Republicans who feel that our President should exhibit commonly accepted standards of decency and discipline. *snip 鈥淎fter careful observation and reflection, I have come to believe that Donald Trump, if elected President of the United States, would not be able to stand up to this pressure and this criticism without becoming unhinged and unable to perform competently the duties of his office. I wonder what effect this will have on Libertarian Party members if any. I think it's unfortunate that people are feeling forced to support Hillary in order to stop Trump. Trump supporters need to take a long hard look in the mirror and realize that such a repulsive person, a man some voted for just for the lulz has ensured a Clinton presidency. You didn't stand up to the establishment you sent people fleeing to it. a reply to: Kali74 Check out the pretend libertarian! If I were libertarian, I'd be ticked off. Here's part of my supposed ticket endorsing one of the least libertarian candidates ever by making a fear play. what a bunch of doo doo feces this thread is. so voting for trump isnt standing up to the establisment? have you not watched veritas? have you not read anything from wikileaks? at this point im completely convinced if hillary wins this election, every women in america will be wearing a hijab within her presidency. the draft will make a return because we will be at war with russia and china. ok trump isnt a politician. and at this point, i dont think thats what we need. being president doesnt mean you have to be involved in politics your whole life. president of the us should be someone who has the values of america instilled in their heart. they should have america first mentality. hillary wants a 550% increase in muslim refugees. the same ones murdering and raping women throughout europe. the same ones who think because a woman isnt islamic, they can do whatever they want to them. hillary wants amnesty and open borders... great, so lots more columbian drug lords sending people over our border i want to feel safe in my own country. thats all i want. not fancy tax plans, free college, more jobs. trump makes me feel safe.",english,2016-10-27T02:54:49.093+03:00,abovetopsecret.com,US,18533,Gov. Bill Weld Encourges Supporters to Stop Trump,0,http://files.abovetopsecret.com/images/ats4.jpg,0,1,0,0,0,bs,Neutral
b712ee19f141c4c8ab3d7005ff59da2eb410faf2,0,The angel of light,2016-10-27T02:54:55.783+03:00,Watch up! Mission Impossible against voter registration to make Trump Win starts from Indiana!,"Watch up! Mission Impossible against voter registration to make Trump Win starts from Indiana! page: 1 The Peace of God to all that belong to the Light, Dear Readers, A so serious and suspicious move in Indiana today is practically leaving 45000 voters, the major part of which are African American, possibly out of any possibility to vote this November 8th Presidential Election, this following instructions of the Vice Presidential Republican Nominee and Governor of the State Mike Pence. Please Read: thinkprogress.org... Patriot Majority alleges the investigation and raid were political moves, and that Lawson worked closely with Gov. Mike Pence (R), who has pushed the 鈥渧oter fraud鈥?conspiracy on the campaign trail alongside Donald Trump. 鈥淲e鈥檝e seen nothing but partisan activity from the secretary of state, and even from the police,鈥?Buck said. 鈥淭hey saw that there was a very successful voter registration drive happening, and this was an attempt to shut it down.鈥?鈥淚t鈥檚 clear that the governor or the governor鈥檚 staff are very aware and involved in what鈥檚 happening,鈥?he continued. 鈥淚t fits into the Trump/Pence narrative that in certain neighborhoods, you have to watch how many times people show up to vote and how things happen.鈥?If this situation is Not fully clarified in the following hours we could see in the General election how Trump will probably take Indiana with a really small margin of votes by blocking these voters to be able to express their decision freely. All this operation of today is part of carefully designed Republican strategy to use the excuse of a possible fraud to justify arbitrary measures that will prevent many Americans to elect the next President, is a political boycott of the General Election. Please check: theintercept.com... This is an Red Alert to all voters that oppose Donald Trump to watch carefully the behavior and decisions taken by the Republican governors to try to favor their Candidate. 鈥淭hey saw that there was a very successful voter registration drive happening, and this was an attempt to shut it down.鈥?Please check: www.dailykos.com... The thread is open not only to discuss this so dark operation but also to invite other members of ATS community to report irregularities of any kind that are right now taking place to assure that on November who become elected will be President not because it has really the support of the majority but because thousands of Americans are going to be deprived of their right to vote. Voter registration drives across the country follow similar protocol, without being subject to investigations. A Huffington Post investigation reported that 鈥渋t seems the extraordinary investigation is likely to find no more than potential technical violations of obscure regulations for third-party voter registration groups.鈥?Thanks for your attention,",english,2016-10-27T02:54:55.783+03:00,abovetopsecret.com,US,18533,Watch up! Mission Impossible against voter registration to make Trump Win starts from Indiana!,0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs,Negative
6b47a615b958c59fc0f3b0a8c5da69edf34cacd9,0,darkbake,2016-10-27T02:54:57.851+03:00,Is Donald Trump Autistic?,"link Donald Trump could have a disability that used to be known as Aspergers, and this can cause people trouble when they try to socialize because their theory of mind is not complete. Basically, they have trouble thinking of how others perceive their actions. These people tend to be highly intelligent. Trump's IQ is 156, which makes sense considering he has built more businesses than most of us have, and although he could have invested his father's money and made the same amount back as he did in the end through business deals, he put a lot of work and thought into his business. I would like to know what kind of medicines Trump is on and what his mental health diagnosis are. If he has Aspergers, then that would explain why he makes so many social mistakes. Being super rich from a young age might also account for it since he would not be trained to interact with people on an equal level (which is a lot more complicated than interacting with people when you are rich and they are poor). However, an article in The New York Times recently focused on Trump's fears of making social blunders. He has a fear of losing social status or being embarrassed publicly. However, he doesn't seem to do well publicly, which must be a disability because he would *want* to be a good public speaker and not make social gaffes yet he still does it. It must be accidental. Donald even stated he is a difficult man to be married to, which means he knows himself and his weaknesses. Many people with Aspergers don't get married because they have a hard time in relationships.",english,2016-10-27T02:54:57.851+03:00,abovetopsecret.com,US,18533,Is Donald Trump Autistic?,0,http://files.abovetopsecret.com/images/ats3.jpg,0,1,0,0,0,bs,Neutral
d581178752d1e6792f565e960aef629b273dc6c8,0,Bloodydagger,2016-10-27T02:55:03.783+03:00,Donald Trump and the Disabled Reporter: The whole truth and not the spin put on by the media.,a reply to: windword Shall I post videos of Hillary laughing at death and mayhem? They are both terrible people. Period end of story. A vote for either one is a vote for idiocy. Hillary was heard calling mentally challenged children 'f*g ree-tards' and caught on record blurting out the terms 'stupid k*e and 'f*ing Jew b*d'. Your hypocrisy is showing again. edit on 26-10-2016 by thesungod because: (no reason given),english,2016-10-27T02:55:03.783+03:00,abovetopsecret.com,US,18533,Donald Trump and the Disabled Reporter: The whole truth and not the spin put on by the media.,0,http://files.abovetopsecret.com/images/ats10.jpg,0,1,0,0,0,bs,Negative
62647429fb29cd89628638c8c2283cfc8474340d,0,gortex,2016-10-27T02:18:00.000+03:00,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,"Trump's Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick page: 1 link I guess you could say it a sign of the strength of feeling this election has generated but in the real world it's just a mindless piece of vandalism that achieves nothing. A man wearing high visibility jacket and helmet was filmed taking out his frustration in front of a group of onlookers. News report on the incident. I suppose it made him feel better but it will return before he goes to prison. edit on 26-10-2016 by gortex because: (no reason given) I suppose it made him feel better but it will return before he goes to prison. So he was charged then? You didn't provide a link. edit on 10/26/2016 by ColdWisdom because: (no reason given) You don't think he will be arrested and charged ? He may not be in custody yet but he will be , he will be caught. link pure filth that guy is. I get it...Donald sucks, whatever..cast your vote against him on the 8th. Consider if Obama gets a star, will some dumbass redneck be smashing that up also because he didn't like the politics? morons. followers of the DNC in action. Such peaceful folks. link a reply to: gortex Poor sumbeyotch. The low IQs are always on display on both sides. I hope he just gets probation. This is how sore losers everywhere will react when Trump wins by a landslide. I like how safety-conscious he was by wearing a high visibility jacket, though. This is how sore losers everywhere will react when Trump wins by a landslide. I like how safety-conscious he was by wearing a high visibility jacket, though. If a mouth breather like this is so upset before the election, damn, if Trump does win, how many of these ass clowns will go full retard after the 8th? Thought these stars were for artists like actors. What did Trump get the star for? For this ""not-scripted"" TV show? Is it like with the Nobel Peace Prize, everybody nowadays gets one(thinkig of Obama and the EU...) originally posted by: network dude followers of the DNC in action. Such peaceful folks. No one said he was a DNC supporter He may just be a bloke who hates racist, homophobic, misogynistic narcissists. Thought these stars were for artists like actors. What did Trump get the star for? For this ""not-scripted"" TV show? Is it like with the Nobel Peace Prize, everybody nowadays gets one(thinkig of Obama and the EU...) He got it for his role as producer on The Apprentice. originally posted by: roadgravel It could be a psyop by a Trump supporter. Make people feel for Trump's lost star and therefore vote for him. That's one of the dumbest things I've ever heard. Nobody is going to vote for him just because somebody vandalized his star in Hollywood. edit on 10/26/2016 by AdmireTheDistance because: (no reason given)",english,2016-10-27T02:55:07.358+03:00,abovetopsecret.com,US,18533,Trumps Hollywood Walk of Fame star Destroyed with a Sledgehammer and Pick,0,http://files.abovetopsecret.com/images/ats12.jpg,0,1,0,0,0,bs,Positive
4223ad1d0f49142d3d3801b6424877086f8e6c05,0,carewemust,2016-10-27T09:42:42.294+03:00,DONALD J. TRUMP - Officially Lays Out His NEW DEAL FOR BLACK AMERICA.,"link Wednesday, October 26, 2016 Today, the amazingly energetic Donald J. Trump promised something that NO DEMOCRAT has cared enough to attempt, in decades. Our next President proposed and detailed a critically important ""NEW DEAL FOR BLACK AMERICA"". Story: www.nbcnews.com... It's a damn shame that Barack Hussein Obama completely ignored the/his Black community after receiving their votes. Now, Hillary Clinton is following in his footsteps.. She's blindly assuming that because she's a Democrat, and was endorsed by Barack Obama, the African American community will ""fall in line"" like good little mindless minions, and cast their 16 million votes for her, like they did for Obama in 2012. This cycle, open-minded Black Americans who refuse to be FOOLED AGAIN, are indeed going to give Donald Trump a try. As you can see from this video of boxing promoter DON KING introducing Donald Trump to a church filled with Black ministers and community leaders in Ohio last month, important segments of the community are tired of being lied to, screwed by, and ignored by, DEMOCRATS that they voted for! Don King Introduces Donald Trump (C-Span Video): www.youtube.com... For obvious reasons, the ""old guard"" community leaders like Jesse Jackson, Al Sharpton, along with the NAACP, are not in Donald Trump's corner. But what's most telling, is that they are not out there at rallies raising Hillary's arm to roaring crowds of supporters either. Probably because they know Hillary is lying when she exclaims, ""I ain't in no ways ever tired of fightin for youuu!"" in Black churches. In 30 years, she's done NOTHING for no one except herself, Chelsea, and Saudi Arabian women abusers. -CareWeMust",english,2016-10-27T09:42:42.294+03:00,abovetopsecret.com,US,18533,DONALD J. TRUMP - Officially Lays Out His NEW DEAL FOR BLACK AMERICA.,0,http://files.abovetopsecret.com/images/ats7.jpg,0,1,0,0,0,bs,Negative
0d526c456ad18365ca4929c2045447b59cfa109a,0,theantediluvian,2016-10-27T09:42:49.682+03:00,"BUSTED! Pro-Trump PAC Rep Admits To Voter Suppression Campaign Targeting Blacks, Suburban Mothers","link originally posted by: theantediluvian It looks like everyone is releasing their October suprises in pieces, including the Telegraph . Now we have Jesse Benton admitting to voter suppression on a hidden camera. Here's the transcript: Benton: We're doing pretty well ahhh but we don't have anywhere near the funds that Hillary's groups do so we really have to be surgical Benton: So we have a voter suppression campaign 鈥?quite frankly 鈥?targeting African Americans , and uh, and sort of, suburban moms , just bad stuff about Hillary, just trying to take their taste for her away. Female Reporter: I see, so that they don't turn out. Benton: Yeah just keep them 鈥?just try to drop her turn out two or three points Basically if they put out enough negative adds about how she hasn't supported blacks and there causes they will make it less likely they will vote for her. Realistically speaking they aren't going to votell republican and they know that. So the best they can hope for is make them mad enough at her not to vote. But looking at early voting they may have switched more than they thought and instead of bit voting they are voting trump wI'll see as election. Gets cloaer.",english,2016-10-27T09:42:49.682+03:00,abovetopsecret.com,US,18533,"BUSTED! Pro-Trump PAC Rep Admits To Voter Suppression Campaign Targeting Blacks, Suburban Mothers",0,http://files.abovetopsecret.com/images/ats16.jpg,0,1,0,0,0,bs,Negative
59c25f1c37896d41b27d00f4a223e6a5d0856190,0,Profusion,2016-10-27T08:06:00.000+03:00,Trump: Hillary Clintons policy for Syria would lead to world war three,"link She and Nutinbutayahoo have been wanting Syria and their resources since She was the Head of State. Their Zionist鈩?OverLords really want that entire area and all they can extract from it, per usual.. You mean the Afghans who the US et al trained and then armed to fight 'The Russkies'? That is par for the course. Why change the script if the show still sells tickets? See: Cats鈩?Good thing these heinous Russkies weren't this volatile when Hillary sold them a bunch of uranium, I don't watch the news, did She apologize to the Russians for accusing them of the hacking of Her measly secured e-mails? If You can't see that the WHOLE BALL OF WAX is crooked, You are not ""looking"" Sure You might be reading the words but You're not connecting the dots. ALL of it is bent, there is NO 'lesser of 2 evils' when both choices are the definition of evil.",english,2016-10-27T09:42:50.367+03:00,abovetopsecret.com,US,18533,Trump: Hillary Clintons policy for Syria would lead to world war three,0,http://files.abovetopsecret.com/images/ats9.jpg,0,1,0,0,0,bs,Negative
9249b82b3a40dfa0fc7849909fa2bad90a636f95,0,SoulOfCeres,2016-10-27T11:15:47.153+03:00,ERB Trump vs Clinton is finally here!,"ERB Trump vs Clinton is finally here! page: 1 link If you're an avid ERB fan like me and 75% of the Internet, then you'll be very happy to know that Nice Peter and Epic Lloyd have finally delivered the highly anticipated Trump vs Clinton rap battle! We all knew it had to happen sooner or later. My guess that it would drop shortly after the final debate turned out to be true! Here it is in all its glory: ** CONTAINS STRONG LANGUAGE ** While you're at it, may as well check out the Romney vs Obama video from 2012: edit on 27-10-2016 by SoulOfCeres because: Formatting",english,2016-10-27T11:15:47.153+03:00,abovetopsecret.com,US,18533,ERB Trump vs Clinton is finally here!,0,http://files.abovetopsecret.com/images/ats5.jpg,0,1,0,0,0,bs,Neutral
63b5a1a96856dc4c6ef6b6bf5e12ded989ad4596,0,BlueShaman,2016-10-27T17:58:47.441+03:00,Heartless Trump cuts sweet old grannys water supply,"Heartless Trump cuts sweet old granny's water supply page: 1 link A 92-year-old Scottish widow is forced to drink stream water she collects in a wheelbarrow because Donald Trump refuses to fix the damage caused by builders working on his 拢1billion golf course. Grandmother Molly Forbes, 92, has refused to leave her cottage on the edge of Trump's golf resort in the tiny village of Balmedie, on the Aberdeenshire coast. The property developer and presidential hopeful, 70, has consistently tried to move Mrs Forbes and her son Michael from their home, which he has branded an 'eyesore'. Only a cold-blooded monster like Trump would be capable of something like this. He's been systematically bullying this innocent silver-haired grandmother to force her out of her property. Not only has he forced her to collect water daily at her frail old age, he is also keeping her from having a good night's sleep: Mrs Forbes says she has been subjected to an appalling campaign of intimidation, which allegedly includes cutting off the water supply to her property, floodlighting her bedroom window at night so she cannot sleep and building a massive wall against her property. She also claims security guards have tried to intimidate her by appearing at all hours of the day and night. Despite all this, she is determined not to be driven out. Source What is this vile man going to do to her next? Grope her? We must do all we can to support this sweet old granny and her son on their battle against ruthless Trump, and Trump must be forced to repair her water and leave them alone. This has gone too far! If this isn't proof that Trump is pure evil, I don't know what is. (Did I do this right?)",english,2016-10-27T17:58:47.441+03:00,abovetopsecret.com,US,18533,Heartless Trump cuts sweet old grannys water supply,0,http://files.abovetopsecret.com/images/ats2.jpg,0,1,0,0,0,bs,Positive
c33f353c72d404633c01a9a17853f10951c5ed83,0,beeeyotch,2016-10-28T06:57:08.471+03:00,Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks,"Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks page: 1 link Its ok to call us white Trump supporters all that but when You mess with our black friends then that's another issue. Democrats need to realize that some black folks and white folks all grew up with different opportunities and school zones, that is SO RACIST to call them uneducated, its fine to call us whites that but not our black brothers and sisters, the Hispanics and all other non whites. How dare the Clintons offend our black and other minority members , Im sure some liberal will come along and say something totally ignorant like trump doesn't have and black supporters, well he does, over 20% of them. True, the democrats didn't single out the blacks and minorities, they referred to all of us as lots of things, all of us AMERICANS that weren't equal in our financial upbringings. You see, I see all of us Trump supporters as 3 colors, red white and blue. I see us all as Ameicans and not trying to DIVIDE people like the democrats.",english,2016-10-28T06:57:08.471+03:00,abovetopsecret.com,US,18533,Democrats are Racist for Calling Black Trump Supporters Uneducated Red Necks,0,http://files.abovetopsecret.com/images/ats4.jpg,0,1,0,0,0,bs,Neutral
c5bf2532e22d222444e63658cd6fed941648ced7,0,whyamIhere,2016-10-28T06:57:24.865+03:00,"This Election is Not About Trump, Its about a Giant Middle Finger to Washington DC.","Does anyone like Trump as a person ? The answer in No. It's not about that, it never was. This is about a giant middle finder to the DC Establishment. As a Citizen we only have one way to express our displeasure with DC. We are as divided as I've ever seen. This is not acceptable. If young people can't open businesses we have failed them. They can't. Trump is a tool we need for real change. He blew up the GOP. Our friends on the other side wanted Bernie. But, it was rigged against Bernie. Now you are going to support the very person who rigged your Primary. You almost blew up the DNC, but the job is not complete. We can not hand this crap to our younger generation. We will not. Only a billionaire can get this far on his own. He will be checked by Congress. Join us in giving the middle finger to the slave masters controlling our future. This Country belongs to us. Not a handful of wealthy families. This isn't about Trump. He's a tool in more ways than one. This is about cutting restraints and letting the American People go. At least, that's the way I see it.",english,2016-10-28T06:57:24.865+03:00,abovetopsecret.com,US,18533,"This Election is Not About Trump, Its about a Giant Middle Finger to Washington DC.",0,http://files.abovetopsecret.com/images/ats13.jpg,0,1,0,0,0,bs,Negative
a6e81c1ff34b0eea83548f598b26dfd54df5632a,0,seasonal,2016-10-28T06:57:28.318+03:00,Ice Cube: Trump America loves -Hill called us superpreditors -The Bern whatve you done,"link For your enjoyment a very short vid with Ice-Cube talking about the only 3 people in the US capable of taking on the POTUS role. I agree with him. Well, everything except the boss thing. And he makes a some good points in a very short time. In my opinion he should be the next debate commentator. But a month ago it was a different story. While it isn't a ringing endorsement of Trump, he fared much better than the other 2. edit on 27-10-2016 by seasonal because: (no reason given)",english,2016-10-28T06:57:28.318+03:00,abovetopsecret.com,US,18533,Ice Cube: Trump America loves -Hill called us superpreditors -The Bern whatve you done,0,http://files.abovetopsecret.com/images/ats12.jpg,0,1,0,0,0,bs,Positive
24d373a8a32ac2d4b9ce4bb8e73aa8618a83ae62,0,seasonal,2016-10-28T07:09:44.027+03:00,Homeless TRUMP Supporter Guards Donald Trump's Star on Hollywood Blvd,"Homeless TRUMP Supporter Guards Donald Trump鈥檚 Star on Hollywood Blvd page: 1 On Wednesday a violent leftist smashed Donald Trump鈥檚 star on the Hollywood Walk of Fame. The culprits used a sledgehammer to destroy Donald鈥檚 star. The person who was watching Trumps star had an anti-immigration sign and is pro-trump. Later another homeless man took up the watch to keep Trumps star on Hollywood BLVD safe. From the video it looks like the star had already been replaced. Could this be a plant? And has Trump secured the homeless vote? Everybody's looking for a gimmick, and their 15 minutes of fame. Sad, really. Really sad. Maybe he wants a home. Another stinkin' deplorable. link Ill bet Hillary laughs at him because he is homeless and like Trump. I would give him money if I lived there. The violent destructive liberals just cant stop stealing signs, spray painting buildings and now vandalizing a sidewalk, wow but not surprised, the liberals have been so dirty not only Hillary and her supporters but her whole entourage that it makes this years election a new low in lows and sets a really bad example for the next election.",english,2016-10-28T07:09:44.027+03:00,abovetopsecret.com,US,18533,Homeless TRUMP Supporter Guards Donald Trump's Star on Hollywood Blvd,0,http://files.abovetopsecret.com/images/ats14.jpg,0,1,0,0,0,bs,Negative
d9b870559567f88c3adb074139df79177465237e,0,Activist Post,2016-11-06T15:15:19.742+02:00,No One Tried to Assassinate Donald Trump 鈥?But Austyn Crites Shows Up in WikiLeaks 7 Times,"By Daisy Luther UPDATED: Although it doesn鈥檛 appear that Austyn Crites was trying to assassinate Donald Trump, it鈥檚 very interesting that he does appear in... ",english,2016-11-06T15:15:19.742+02:00,activistpost.com,US,37161,No One Tried to Assassinate Donald Trump 鈥?But Austyn Crites Shows Up in WikiLeaks 7 Times,0,,0,1,0,0,0,conspiracy,Neutral
f728265dae1b66efae24134da7a5fce4a5d839c3,0,Activist Post,2016-11-09T02:00:47.984+02:00,Proof That 100 Years of Voting for the 鈥淟esser Evil鈥?Gave Us Trump and Hillary,"Op-Ed by Carey Wedler As millions of Americans head to the polls today to 鈥渉ave their voices heard鈥?and 鈥渕ake a difference,鈥?many will likely... ",english,2016-11-09T02:00:47.984+02:00,activistpost.com,US,37161,Proof That 100 Years of Voting for the 鈥淟esser Evil鈥?Gave Us Trump and Hillary,0,,0,1,0,0,0,conspiracy,Negative
a6050b55110503dbb5a3bac8af941e23354801dc,0,Activist Post,2016-11-09T16:36:02.223+02:00,Trump Declared The Winner,By Jon Rappoport Before the polls are closed in the states. And already鈥?The networks are tuning up viewers to expect a few key states... ,english,2016-11-09T16:36:02.223+02:00,activistpost.com,US,37161,Trump Declared The Winner,0,,0,1,0,0,0,conspiracy,Neutral
adc3a8a777233c71bda45a4a22fee4cd0350bbaf,0,Activist Post,2016-11-09T16:50:47.187+02:00,President Elect Trump: A New Era of Unpredictability Awaits,"By Makia Freeman President Elect Trump is new title for New York businessman, millionaire and Republican candidate Donald J. Trump, who yesterday on November 8th,... ",english,2016-11-09T16:50:47.187+02:00,activistpost.com,US,37161,President Elect Trump: A New Era of Unpredictability Awaits,0,,0,1,0,0,0,conspiracy,Negative
cdd25a3803eb434911f1df9222ed083f66eaa1d2,0,,2016-10-27T14:53:00.000+03:00,BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places | Addicting Info | The Knowledge You Crave,"on October 27, 2016 2:53 am 路 
Conservatives claim that voter ID is necessary to catch illegal voters, but it turns out they鈥檙e the only ones creating fake IDs to use on Election Day. 
Trump supporters are taking Trump鈥檚 call to monitor polling places so seriously that they are creating fake ID badges in order to infiltrate polling locations across the country and intimidate voters by interrogating them, confusing them, and filming them 鈥?all of which are illegal. 
But, Trump鈥檚 deplorables are doing this in droves with the help of a right-wing group known as 鈥淰ote Protectors.鈥?
The group, which is affiliated with top Trump ally Roger Stone, is giving people the ability to intimidate voters on Election Day. They are literally teaching them to create their own fake badge, which is designed to give them access to voters both inside and outside the polling places where citizens cast their votes. 
According to the Huffington Post , 
Stone鈥檚 group created an official-looking ID badge for its volunteers to wear, and its volunteers planned to videotape voters and conduct fake 鈥渆xit polls,鈥?efforts that election experts say risks intimidating and confusing voters. Or at least that鈥檚 what the group was planning to do before The Huffington Post asked Stone about it on Tuesday. The controversial Trump ally, long known for his bare-knuckled political tactics, said that key proposals on his group鈥檚 websites were there without his knowledge, and assured HuffPost that he would operate within the confines of election law. 
In fact, after HuffPo confronted Stone with evidence that these kinds of tactics were being pursued by the website, he acknowledged that Vote Protectors had a 鈥渂ad idea鈥?and 鈥渙rdered them taken down.鈥?
Campaign Legal Center deputy director Danielle Lang called the tactics a clear voter intimidation scheme. 
鈥淚t鈥檚 inherently intimidating and an invasion of privacy,鈥?she told HuffPo in reference to the videotaping. 鈥淲hen that鈥檚 being live streamed to the internet, it amplifies the potentially intimidating aspect of it, and violates a sense of security and privacy people have a right to enjoy at the polls. Objectively, intimidating voters is unlawful, no matter where you do it.鈥?
Indeed, but that鈥檚 exactly what Donald Trump has been calling upon his supporters to do because he has repeatedly claimed that the election is rigged against him. 
As it turns out, he鈥檚 right about the election being rigged, only it鈥檚 conservatives who are trying to rig it in favor of Trump. 
Earlier this week, a Wisconsin city clerk in Green Bay got caught trying to intentionally prevent college students from voting by arguing in an email to the Wisconsin Ethics Commission that an extra polling place should not be opened near the University of Wisconsin-Green Bay because she has merely heard that students lean Democrat. 
鈥淚 was reading the statutes and read: No site may be designated that affords an advantage to any political party,鈥?Republican appointed clerk Kris Teske wrote. 
鈥淯WGB is a polling location for students and residents on Election Day but I feel by asking for this to be the site for early voting is encouraging the students to vote more than benefiting the city as a whole. I have heard it said that students lean more toward the democrats and he is a democrat. I have spoken with our Chief of Staff and others at City Hall and they agree that budget wise this isn鈥檛 going to happen. I would like to know your thoughts on this. Do I have an argument about it being more of a benefit to the democrats.鈥?
So not only are Trump supporters trying to rig the election with voter intimidation tactics using hypocritical methods, they are using voter suppression tactics as well. 
And that is likely going to cause a lot of Election Day chaos. Voters should be prepared to stand up for their right to vote no matter what Trump鈥檚 deplorables try to do to keep them from exercising it. 
Featured Image: Drew Angerer/Getty Images Share this Article! ",english,2016-10-27T19:50:02.054+03:00,addictinginfo.org,US,5772,BUSTED: Trump Supporters Get Caught Creating Fake Badges To Intimidate Voters At Polling Places | Addicting Info | The Knowledge You Crave,0.096,,0,0,0,0,0,bias,Negative
