uuid,ord_in_thread,author,published,title,text,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type,Neutral
adc3a8a777233c71bda45a4a22fee4cd0350bbaf,0,Activist Post,2016-11-09T16:50:47.187+02:00,President Elect Trump: A New Era of Unpredictability Awaits,"By Makia Freeman President Elect Trump is new title for New York businessman, millionaire and Republican candidate Donald J. Trump, who yesterday on November 8th,... ",english,2016-11-09T16:50:47.187+02:00,activistpost.com,US,37161,President Elect Trump: A New Era of Unpredictability Awaits,0,,0,1,0,0,0,conspiracy,Negative
9874fcff14d4af3c13954116c55590b28a5b98b8,0,Tony Rabon,2016-10-28T19:56:09.149+03:00,Comment on What White House Executive Chef Comerford Would Cook For President Hillary‚Äôs First Meal by Tony Rabon,"adobochron 1 Comment Comerford 
WASHINGTON, D.C. ( The Adobo Chronicles, Washington Bureau) ‚Ä?White House executive chef, Filipino-American Cristeta Comerford, has revealed what she would cook for President Hillary Clinton‚Äôs first meal when she moves (back) to the presidential residence. That is, of course, assuming the Clintons will continue to retain her services. 
It would be pancit, that signature noodle dish closely identified with the Philippines. 
When asked by The Adobo Chronicles why she chose pancit, Comerford said that pancit represents long life and a ‚Äòlong term,‚Ä?meaning she was hoping Hillary would be elected to a second four-year term like her predecessor and current boss, President Barack Obama. Filipino pancit (Photo: MyBayKitchen.com) 
We were hoping she‚Äôd say ‚Äúchicken or pork adobo‚Ä?but we agree with her rationale for choosing pancit. Rate this:",english,2016-10-28T19:56:09.149+03:00,adobochronicles.com,US,,Comment on What White House Executive Chef Comerford Would Cook For President Hillary‚Äôs First Meal by Tony Rabon,0,https://adobochroniclesdotcom.files.wordpress.com/2016/10/img_6726.jpg,0,1,0,0,0,fake,Neutral
a0ec7a8f22b44b92bea5c01a45c70e30b17384b4,0,Rebecca Bennett,2016-11-12T00:27:00.000+02:00,"Comment on If Elected President, Donald Trump Will Not Live In The White House by Rebecca Bennett","adobochron 2 Comments The Trump hotels in Las Vegas, left, and Doral 
DES MOINES, Iowa ( The Adobo Chronicles) ‚Ä?Since he launched his bid to be the Republican nominee for president of the United States, Donald Trump has made many promises, but nothing has caught the attention of the media and electorate more than what he said today in Iowa, on the eve of the first caucus of the 2016 presidential elections season. 
If elected president of the United States, Trump says he will not live in the White House. 
Instead, the billionaire candidate will establish his own White House outside of Washington, D.C. ‚Ä?as a matter of fact two of them : one in Florida and another in Nevada. Trump‚Äôs White House (s) will be headquartered in the Trump hotels in Doral and Las Vegas. 
‚ÄúThis will bring the White House ‚Ä?and the president ‚Ä?closer to the people,‚Ä?Trump declared. He also indicated that he will not be using Airforce One or Marine One. Rather, he said he will be using his own private jet at no cost to the taxpayers. 
The Adobo Chronicles asked Trump what will happen to the media and the White House press corps when he travels across the country or abroad. 
‚ÄúWell, they just have to book their own commercial flights and follow me around,‚Ä?he said. 
Thousands of miles away in the Philippines, a leading presidential candidate said that if elected president, he will not live in Malaca√±ang ‚Ä?the Filipino counterpart of the White House ‚Ä?because he likes to sleep in his own bed. His bed is in Davao City of which he is currently the mayor. 
Rodrigo Duterte said he will commute daily from Manila to Davao using a private jet of his friend. Davao is about a hour and forty-five minutes by plane from Manila, which is a far way shorter commute than being stuck in daily traffic on Metro Manila‚Äôs streets.",english,2016-11-12T01:24:50.353+02:00,adobochronicles.com,US,,"Comment on If Elected President, Donald Trump Will Not Live In The White House by Rebecca Bennett",0,https://adobochroniclesdotcom.files.wordpress.com/2016/02/image.jpeg,0,1,0,0,0,fake,Negative
0f6984e6177d873eea2ca0ae624426f1a3e52a8b,0,Saurav Dutt,2016-11-09T02:00:00.000+02:00,Arise President Trump (or Why it's not the End of the World as We Know it),"10 Shares
4 5 0 1
""USA! USA! USA!"" they chanted together in the Hilton Ballroom as the results came in. Who needs polls? They never gave him a chance but now we have it: President Donald Trump. Not only were the polls spectacularly wrong (who will ever trust this particularly bankrupt form of moralising presumptive analysis and telling us how we do and should feel?) but also the pundits who were not just arrogant about the fact that Trump had no chance but also were hopelessly out of touch with what America was thinking across its societal spectrum, what it wanted, what was felt deep in its blood.
It is a rejection of the liberal consensus the entire West has wallowed in since the 90's and a rejection of Obama and the false hope he decried, the impotent nature of US political leverage around the world and the rejection of brazen corruption and questionable ethics as typified by ""Crooked Hillary"".
The world must live with it; democracy has spoken and they're going to have to get over the words President Trump. Some will head for the hills, some will run to Canada, others will continue to cry but as Obama said yesterday, regardless of the result ""tomorrow the sun will still shine.""
This is a cry for American exceptionalism and like him or not Trump typifies that. He is committed to education, and demands high performance. Selling well is an admirable skill for a President to have. Negotiating with Congress, internationally, etc., is exceptionally useful. Trump has taken beatings financially and come out smelling like a rose.
Trump's business experience involves negotiations with business leaders and even governments around the world, and he likely has connections behind the scenes that surpass those of simply purely political candidates -- this gives him keen, realistic insights into economics in different parts of the world, as well as additional avenues to pursue trade agreements, and even perhaps some nuanced insights of particular financial weaknesses of possible global competitors, not to mention experience and insight into the partnerships and/or antagonism between different industries and particular governments.
MORE... Trump's sexual predator characteristics - His Grandfather was a pimp, but at least he paid the women he hired The significance of the GOP's attempted purge of Donald Trump Trump, Turkey, and police tyranny: The crisis of Imperialism finds political expression An America in denial This vote comes down to the reckoning that for too long, politicians have sold the American people out to foreign nations and global industry. What Donald Trump is doing is representing the absolute heartbreak and anger and frustration at a government gone mad and it seems the Left completely underestimated that in their vitriol in crying #NeverTrump and portraying him as the devil incarnate.
Although it is entirely true that Trump is ostentatious and has his mistakes, he brings something to the Presidential table no other candidate had before; he speaks his mind.
America clearly is sick of weasel politicians who are too afraid to say what people want to hear, they want the facts straight.
President Trump isn't cut from the political class, that class which is entrenched in its self-interest and has let the country down time and time again. Ross Perot once said that we need somebody to clean out the stables, a corrupted, ethically questionable President is therefore not the answer in order to accomplish that and I'm not talking about Donald Trump.
Trump is a pragmatist in an era of rapidly approaching chaos, he is not a social engineer, a think tanker who wants to please those lining his bank accounts. The liberal Democratic policies of Obama, U.S. Rep. Nancy Pelosi, U.S. Sen. Harry Reid and their company created a climate that has led to this decision today.
So what if his language is intemperate and insulting? Even lacking in nobility from time to time? How can a true changemaker be straitjacketed by politically correct chains if he or she must express the will of the people, uncomfortable concerns that lie dormant for far too long?
Obama won because conservative voters stayed home. He had promise and he let so many down, what did Clinton have? And that is why conservative voters had to get out and vote.
Trump prefers isolationism on a world scale, Clinton voted to take us to war in Iraq and to overthrow Libya's Gaddafi, all in the guise of being ""muscular.""
Perhaps today's landmark and historic decision is not so much about Trump's strengths and power but more about the crippled weakness of the country in 2016 and you simply cannot blame him for that.",english,2016-11-09T17:11:01.619+02:00,ahtribune.com,DE,,Arise President Trump (or Why it's not the End of the World as We Know it),0,http://ahtribune.com/images/media/Donald_Trump_President_31de9.jpg,0,1,0,0,0,bs,Negative
Hillary Clinton has not criticised or questioned Obama‚Äôs years of aerial bombardment around the world and her foreign policy adviser, Jeremy Bash, told London‚Äôs Daily Telegraph that she would order a ‚Äúfull review‚Ä?of US strategy on Syria as a ‚Äúfirst key task‚Ä?of her presidency, resetting the policy to emphasise the ‚Äúmurderous‚Ä?nature of the government. He said that Mrs. Clinton would work to get Bashar al-Assad, the Syrian president, ‚Äúout of there.‚Ä?President Assad has been selected as another target for the Clinton policy of ‚ÄúWe came; We Saw; He died,‚Ä?and his country appears doomed to a rerun of the Libya fiasco.,,,,,,,,,,,,,,
f9ce514573f73c6d391ab0d3d9b5aeba4e3a4d26,0,Matt Peppe,2016-11-23T02:00:00.000+02:00,"President of a NATO Member Country, First Ever Foreign President to Address Iran's Parliament","Slovenian President Borut Pahor said today, in an unexpected visit to the Iranian Parliament ""I respect the work you do, and I wish you all the best"". 2 Shares
1 0 0 1
According to Mehr News Agency, Slovenian President Borut Pahor who had traveled to Iran yesterday, paid an unexpected visit to Parliament after meeting with Speaker Ali Larijani.
President Pahor spoke to Parliament for a few minutes, saying ""It brings me great honor that I, a President of Slovenia, am addressing you from this podium.""
He added: ""I came to your beautiful country yesterday, and have met with many of the kind people of Iran, with a goal in mind to attempt to establish the best political and economic relations possible between the Islamic Republic of Iran and the Republic of Slovenia.""
He also expressed hope for the opening of a Slovenian embassy in Tehran saying: ""I've had excellent meetings with the political leaders of Iran, and also with the esteemed leader, and I've seen that there is great potential for good relations between our two countries.""
""For years, I've served Slovenia as an MP and Speaker; Parliament is the essential core of democracy in all countries, and I greatly respect the work you do, and wish you all the best.""
Yesterday in a meeting with Iran's leader, the Slovenian president said he had held very good talks with senior Iranian officials and expressed his country‚Äôs interest in deepening relations with Iran in all fields.
Pahor added that Iran and Slovenia share plenty of common experience and enjoy great potential for cooperation.
For his part, Ayatollah Khamenei said that Iran and Slovenia enjoy great potentialities and capacities to bolster cooperation and expressed hope that the future would back up the Tuesday talks.",english,2016-11-23T13:02:40.018+02:00,ahtribune.com,DE,,"President of a NATO Member Country, First Ever Foreign President to Address Iran's Parliament",0,http://ahtribune.com/images/media/Borut_Pahor_Iran_751d9.jpg,0,1,0,0,0,bs,Negative
d09c53c69de0522e183c2925fe595a3ec314929d,0,,2016-11-10T19:00:00.000+02:00,LOL! Remember When Obama Told Trump He‚Äôd Never Be President? (VIDEO) ‚Ä?American Lookout,"LOL! Remember When Obama Told Trump He‚Äôd Never Be President? (VIDEO) shares 
Just a few weeks ago on Jimmy Kimmel‚Äôs show, Obama mocked Donald Trump saying he‚Äôd never be president. The audience laughed and cheered. Everyone was so sure Obama was right. 
The Daily Beast reported: 
Obama Fires Back at Trump‚Äôs Mean Tweets on ‚ÄòJimmy Kimmel Live‚Ä?
For the second time in two years, Obama read some ‚Äúmean tweets‚Ä?about himself on Jimmy Kimmel Live, including one that called him ‚Äúthe Nickelback of presidents‚Ä?and another that compared him to Sharknado: ‚ÄúLoud, stupid and over-hyped!‚Ä?
But the inevitable kicker came when Obama read one from Donald Trump. ‚ÄúPresident Obama will go down as perhaps the worst president in the history of the United States!‚Ä?Trump once wrote of the president. ‚ÄúReally? Well, @realDonaldTrump, at least I will go down as a president,‚Ä?Obama replied. 
Here‚Äôs the video: 
Things look a little different now, don‚Äôt they? shares ",english,2016-11-11T21:32:39.014+02:00,americanlookout.com,US,,LOL! Remember When Obama Told Trump He‚Äôd Never Be President? (VIDEO) ‚Ä?American Lookout,0.094,http://americanlookout.com/wp-content/uploads/2016/11/Obama-on-Trump-vid-600x315.jpg,0,0,0,0,0,bs,Neutral
af441735c23c63a8d283640443aab0828455498c,0,American News,2016-11-08T09:29:00.000+02:00,President Obama Makes Massive Call For Illegals To Vote With No Repercussions‚Ä?This Is Sickening,"ago 0 
President Barack Obama has stood behind Hillary Clinton through every step of the FBI investigation into her use of a private email server as his Secretary of State. He has turned a blind eye to her many crimes and has encouraged investigators to let her off the hook. 
Just when Americans thought he couldn‚Äôt get any more corrupt, video footage has surfaced of Obama calling on illegal immigrants to vote today. 
The clip below shows just how far Obama is willing to go to push his own agenda‚Äîan agenda that Clinton has promised to protect and push forward. 
His comments, like his entire administration, are lawless. This is outrageous. 
Do you agree? ",english,2016-11-08T21:53:36.001+02:00,americannews.com,US,25842,President Obama Makes Massive Call For Illegals To Vote With No Repercussions‚Ä?This Is Sickening,0.008,http://americannews.com/wp-content/uploads/2016/11/Screen-Shot-2016-11-06-at-8.09.28-PM.png,0,0,0,0,0,bs,Negative
In that context it is understandable that after the Civil War, many pressure groups in the East, no longer threatened by Indians, pushed for more peaceful measures. Also backing the changes was the Office of Indian Affairs, which wanted more control over Indians at the expense of the Army. President Grant therefore tried to treat Indians as wards of government rather than independent nations, and to assimilate and civilize them rather than destroy them. ,,,,,,,,,,,,,,,
Set-tainte and Big Tree were sentenced to death, but not executed. The trial became a circus, with the two Indians at the center of a political struggle they must have found bewildering. As T.R Fehrenbach explains, ‚ÄúThere was much popular sentiment in the East against hanging the aborigines; more important, the Indian Bureau and Department of the Interior strongly resented the army‚Äôs interference in Indian affairs.‚Ä?President Grant wired the Reconstruction governor Edmond J. Davis and asked him to commute the sentences to life in prison. Davis did so. Eventually the two were released after serving less than a year. Texans were outraged. Even Quaker Tatum, who by this time was thoroughly disillusioned with the peace policy, was indignant. ,,,,,,,,,,,,,,
705bbad66afa88a8b0c0c8854d107be3a4369bad,0,Alex Ansary,2016-11-02T19:24:01.278+02:00,U.S. militia girds for trouble as presidential election nears,"U.S. militia girds for trouble as presidential election nears 11/02/2016 
REUTERS 
Down a Georgia country road, camouflaged members of the Three Percent Security Force have mobilized for rifle practice, hand-to-hand combat training ‚Ä?and an impromptu campaign rally for Republican presidential candidate Donald Trump. 
‚ÄúHow many people are voting for Trump? Ooh-rah!‚Ä?asks Chris Hill, a paralegal who goes by the code name ‚ÄúBloodagent.‚Ä?
‚ÄúOoh-rah!‚Ä?shout a dozen militia members in response, as morning sunlight sifted through the trees last weekend. 
As the most divisive presidential election in recent memory nears its conclusion, some armed militia groups are preparing for the possibility of a stolen election on Nov. 8 and civil unrest in the days following a victory by Democrat Hillary Clinton. 
They say they won‚Äôt fire the first shot, but they‚Äôre not planning to leave their guns at home, either. 
Trump‚Äôs populist campaign has energized militia members like Hill, who admire the Republican mogul‚Äôs promise to deport illegal immigrants, stop Muslims from entering the country and build a wall along the Mexico border. Trump has repeatedly warned that the election may be ‚Äúrigged,‚Ä?and has said he may not respect the results if he does not win. At least one paramilitary group, the Oath Keepers, has called on members to monitor voting sites for signs of fraud. 
Armed paramilitary groups first gained prominence in the early 1990s, fueled by confrontations in Ruby Ridge, Idaho and Waco, Texas, culminating in a militia sympathizer‚Äôs 1995 bombing of a federal office building in Oklahoma City that killed 168 people. 
Their numbers dwindled following that attack but have spiked in recent years, driven by fears that President Barack Obama will threaten gun ownership and erode the power of local government. The Southern Poverty Law Center, which tracks extremist groups, estimates there were 276 active militias last year, up from 42 in 2008. 
In recent years, armed groups have confronted federal authorities in a series of land-use disputes in the western United States. Federal officials fear more clashes could come after seven militants were acquitted on conspiracy charges for occupying a federal wildlife refuge in Oregon. 
Many fear Clinton would push the county further to the left. 
‚ÄúThis is the last chance to save America from ruin,‚Ä?Hill said. ‚ÄúI‚Äôm surprised I was able to survive or suffer through eight years of Obama without literally going insane, but Hillary is going to be more of the same.‚Ä?

EXTREMIST GROUPS EMBOLDENED 
The Oath Keepers, a prominent anti-government force that sent gun-toting members to the 2014 race riots in Ferguson, Missouri, called on members last week to monitor voting sites on election day for any signs of fraud. 
An hour south of Atlanta, the Three Percent Security Force started the day around the campfire, taking turns shooting automatic pistols and rifles at a makeshift target range. They whooped with approval when blasts from one member‚Äôs high-powered rifle knocked down a tree. 
The group operates independently, but is affiliated with a national armed movement that calls for members to defend individual rights in the face of what they see as an overreaching federal government. The movement draws its name from the notion that no more than 3 percent of the American population fought in the Revolutionary War against Britain. 
Amid the war games, Hill weighed plans for a possible armed march on Washington if Clinton wins. 
He said he doesn‚Äôt want his members leading the way, but they will defend the protesters if need be. His group will not hesitate to act if a President Clinton tries to disarm gun owners, he said. 
‚ÄúI will be there to render assistance to my fellow countrymen, and prevent them from being disarmed, and I will fight and I will kill and I may die in the process,‚Ä?said Hill, who founded the militia several years ago. 
Trump‚Äôs candidacy has emboldened extremist groups to speak more openly about challenging the rule of law, said Ryan Lenz, a researcher at the Southern Poverty Law Center. 
‚ÄúPrior to this campaign season, these ideas were relegated to sort of the political fringe of the American political landscape,‚Ä?he said. ‚ÄúNow these ideas are legitimized.‚Ä?
Over the past week, some prominent Trump supporters have hinted at violence. 
‚ÄúIf Trump loses, I‚Äôm grabbing my musket,‚Ä?former Illinois Representative Joe Walsh wrote on Twitter last week. Conservative commentator Wayne Root fantasized about Clinton‚Äôs death while speaking at a Trump rally in Las Vegas on Sunday. 
Back in Georgia, the Three Percent Security Force wrapped up rifle practice in the midday sun. They then headed further into the trees to tackle an obstacle course with loaded pistols at their sides, ready for whatever may come. 
‚ÄúWe‚Äôve building up for this, just like the Marines,‚Ä?he said. ‚ÄúWe are going to really train harder and try to increase our operational capabilities in the event that this is the day that we hoped would never come.‚Ä?Share On:",english,2016-11-02T19:24:01.278+02:00,amtvmedia.com,US,,U.S. militia girds for trouble as presidential election nears,0,http://www.amtvmedia.com/wp-content/uploads/2016/11/download.jpeg,0,1,0,0,0,bs,Negative
The dump trucks flank the skyscraper on all sides, and are supplemented by guardrails and heavily armed police officers. This morning, the building was not open to the general public and traffic crawled through a narrow corridor of trucks and police. On the street, supporters and protesters stood for interviews with a burgeoning press corps camped across the street. Republican presidential nominee Donald Trump lives in a penthouse near the top of the building, which also serves as headquarters for his presidential campaign. (RELATED: Election Day Voting Has Begun ‚Ä?Who Is Winning?) ,,,,,,,,,,,,,,,,
f1f2048ecd9edd3e0ce124437316f00bc87d841c,0,Alex Ansary,2016-11-09T19:23:48.469+02:00,"Shouts of ‚ÄòNot my president!‚Ä?in California, following Trump victory","Shouts of ‚ÄòNot my president!‚Ä?in California, following Trump victory 11/09/2016 
PBS 
Moments after Donald Trump‚Äôs stunning victory over Hillary Clinton for the White House, protests erupted in California and other states, including people crying ‚ÄúNot my president!‚Ä?
The Los Angeles Times and other media outlets reported anti-Trump protesters amassing around the campuses of the University of California, Santa Barbara, and UC San Diego, among others. 
In Oakland, the overnight protests led to a partial closure of the Bay Area Rapid Transit, or BART, the Times reported. 
Photos and videos on social media captured the protesters marching and yelling ‚ÄúWho‚Äôs got the power? We got the power,‚Ä?‚ÄúNot my president!‚Ä?and other anti-Trump chants filled with expletives . 
UCSB student newspaper the Daily Nexus reported that hundreds of students left their dorms to protest. In the video captured by the paper below, one student is seen carrying a Mexican flag. 
Likewise, hundreds of students at UC San Diego and UCLA demonstrated on campus early Wednesday morning. There also were reports of protests at UC Santa Cruz and UC Irvine. Officials said there were as many as 3,000 students that marched through the UCLA campus, ABC reported . 
Elsewhere in the country, protests were reported in Portland, Oregon and Washington, D.C. 
In Oakland, authorities said dozens of protesters gathered downtown, while hundreds blocked a local highway. 
The San Francisco Chronicle also reported that a 20-year-old protester was severely injured after being hit by a car on Highway 20. Protesters had blocked the highway and lit several fires, officer John O‚ÄôReilly told BuzzFeed News .",english,2016-11-09T19:23:48.469+02:00,amtvmedia.com,US,,"Shouts of ‚ÄòNot my president!‚Ä?in California, following Trump victory",0,http://www.amtvmedia.com/wp-content/uploads/2016/11/RTX2SQDV-1024x682.jpg,0,1,0,0,0,bs,Negative
80934d8ed0885772b9f28de5c14b962a9fa411b3,0,Jason Ditz,2016-10-28T03:54:22.548+03:00,UN‚Äôs Yemen Peace Plan Would Sideline Former President Hadi,"Hadi Would Be Figurehead to Placate Saudis by Jason Ditz, October 27, 2016 Share This 
Heavily backed by Saudi Arabia, former Yemeni President Abd-Rabbu Mansour Hadi‚Äôs ambition to return as the ruler of Yemen appears to be waning, with a new UN peace plan proposal making the rounds that would sideline him more or less entirely. 
Hadi‚Äôs position has been contentious from the start. ‚ÄúElected‚Ä?in 2012 in a UN-mandated vote in which no opposition was allowed, Hadi was supposed to serve two years in office leading to a new constitution and free elections. The constitution never happened, and Hadi extended his reign unilaterally in 2014. He resigned in January 2015 when his anti-Houthi military offensive turned sour and he lost the capital. 
The Saudis, primarily opposed to the Houthis because they‚Äôre Shi‚Äôites, insists to this day that Hadi remains the rightful ruler, and in March 2015 attacked Yemen, vowing to reinstall him. While the Houthis have expressed openness to a unity government that ends the conflict, they‚Äôve also opposed it involving Hadi or his vice president Ali Mushin Ahmar, who they say were too corrupt to work with in a transitional government. 
The UN plan seems largely to agree, as it would require Ahmar to resign outright, and would allow Hadi to remain only as a figurehead with no real power, instead seeking to stack the government with people both sides are likely to accept. 
The decision to leave Hadi in at all appears to be designed to placate the Saudis, who vowed to reinstall him through their war, and would be able to claim that they succeeded under this deal, even if it ultimately means Hadi doesn‚Äôt get any power. Last 5 posts by Jason Ditz",english,2016-10-28T03:54:22.548+03:00,antiwar.com,US,48959,UN‚Äôs Yemen Peace Plan Would Sideline Former President Hadi,0,http://news.antiwar.com/wp-content/uploads/2009/08/yemen.gif,0,1,0,0,0,bs,Neutral
e2805f48d61aee4e7019e5c69a390e57660e6ed2,0,,2016-10-26T23:44:35.104+03:00,"President Putin: Russian Federation supports Jammu and Kashmir's right of self-determination, Indian army acts as ruthless bandits","Email (Rawalpindi, Islamic Republic of Pakistan)-- President Vladimir Putin in a rare interview with Asia Times revealed that Moscow offered a comprehensive roadmap to solve Kashmir's crisis which has festered for decades. The Russian proposal supports self-determination to the inhabitants of the disputed Jammu and Kashmir, based on a choice of three courses to be voted on in a referendum within four years after the establishment of peace. ""It is unrealistic to expect the Muslim population to accept the idea of integration into India. We support the inalienable right of Kashmiri people to determine their future. A UN-sponsored ceasefire is needed,"" the state-run Asia Time quoted Mr. Putin as saying, adding, the Indian army disguised as Hindu zealots are indiscriminately targeting Muslim civilians. The main anti-Indian Kashmiri opposition party, widely known as Azad Kashmir (Free Kashmir), has recently reopened its political office in Moscow after five years when Russia suddenly severed all its ties with the Muslim separatists. ""Indian army acts as ruthless bandits, though we seek a permanent solution to the conflict in Kashmir. UN must hold a plebiscite in those disputed areas to determine the wishes of Kashmiris on the final disposition of their state. I hope both side--Indianans and Pakistanis--eventually reach a mutual understanding and agree on reasonable term to end this bloodshed.",english,2016-10-26T23:44:35.104+03:00,awdnews.com,DE,,"President Putin: Russian Federation supports Jammu and Kashmir's right of self-determination, Indian army acts as ruthless bandits",0,http://awdnews.com/images/147750561355a020a5cf72f.jpg,0,0,0,0,0,conspiracy,Negative
1686d5c2e27c5f916b701ea792cdfdb61bb80572,0,,2016-10-27T00:19:56.838+03:00,"President Putin: Russian Federation supports Jammu and Kashmir's right of self-determination, Indian army acts as ruthless bandits","Email (Rawalpindi, Islamic Republic of Pakistan)-- President Vladimir Putin in a rare interview with Asia Times revealed that Moscow offered a comprehensive roadmap to solve Kashmir's crisis which has festered for decades. The Russian proposal supports self-determination to the inhabitants of the disputed Jammu and Kashmir, based on a choice of three courses to be voted on in a referendum within four years after the establishment of peace. ""It is unrealistic to expect the Muslim population to accept the idea of integration into India. We support the inalienable right of Kashmiri people to determine their future. A UN-sponsored ceasefire is needed,"" the state-run Asia Time quoted Mr. Putin as saying, adding, the Indian army disguised as Hindu zealots are indiscriminately targeting Muslim civilians. The main anti-Indian Kashmiri opposition party, widely known as Azad Kashmir (Free Kashmir), has recently reopened its political office in Moscow after five years when Russia suddenly severed all its ties with the Muslim separatists. ""Indian army acts as ruthless bandits, though we seek a permanent solution to the conflict in Kashmir. UN must hold a plebiscite in those disputed areas to determine the wishes of Kashmiris on the final disposition of their state. I hope both side--Indianans and Pakistanis--eventually reach a mutual understanding and agree on reasonable term to end this bloodshed.",english,2016-10-27T00:19:56.838+03:00,awdnews.com,DE,,"President Putin: Russian Federation supports Jammu and Kashmir's right of self-determination, Indian army acts as ruthless bandits",0,http://awdnews.com/images/147750561355a020a5cf72f.jpg,0,0,0,0,0,conspiracy,Negative
